TimeSeries ID,workload_identity_federation/count.iam.googleapis.com/WorkloadIdentityPoolProvider.ALIGN_RATE.REDUCE_SUM.metric.type="iam.googleapis.com/workload_identity_federation/count" resource.type="iam.googleapis.com/WorkloadIdentityPoolProvider" metric.label."result"="success".60s.pool_id:github.project_id:build-and-push-image-440318
project_id,build-and-push-image-440318
pool_id,github
Fri Nov 01 2024 13:20:00 GMT-0400 (Eastern Daylight Time),0.024443740729012148
Fri Nov 01 2024 13:21:00 GMT-0400 (Eastern Daylight Time),0.04222292593765452
Fri Nov 01 2024 13:37:00 GMT-0400 (Eastern Daylight Time),0.024443740729012148
Fri Nov 01 2024 13:38:00 GMT-0400 (Eastern Daylight Time),0.04222292593765452
Fri Nov 01 2024 13:43:00 GMT-0400 (Eastern Daylight Time),0.024443740729012148
Fri Nov 01 2024 13:44:00 GMT-0400 (Eastern Daylight Time),0.04222292593765452
